Order_ID,Delivery_Partners,Agent_Rating,Sellers location,Buyers Location,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Exp 1st Attempt days,Actual 1st Attempt days,Status,Exp 2nd Attempt days,Actual 2nd Attempt days,Final delivery Status,Total Attempt,Exp Total Days ,Actual Total Days,SLA Status,Category
woyb459293049,FedEx,4.4,Bhandup,Vikhroli,12-02-2022,22:55:00,23:10:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
wsri799484644,DHL,4.9,Ghatkopar,Virar,06-03-2022,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
exyc683633861,DHL,4.9,Ghatkopar,Meera Road,12-03-2022,23:00:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
oels853255874,FedEx,4.8,Bhandup,Vashi,18-02-2022,19:30:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
brnd208997655,DHL,4.6,Ghatkopar,Virar,28-03-2022,19:10:00,19:15:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
kfhd623107769,UPS,4.8,Malad,Thane,27-03-2022,19:50:00,20:05:00,Stormy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
nzhp394170773,Dehlivery,4.6,Ghatkopar,Vasai,01-03-2022,23:50:00,00:00:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
extd941092460,DHL,4.9,Ghatkopar,Meera Road,03-03-2022,20:25:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
ppqi698287741,FedEx,4.8,Bhandup,Palghar,29-03-2022,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
ftxu257921170,DHL,4.6,Ghatkopar,Meera Road,01-04-2022,16:15:00,16:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
ohfz488690337,DHL,4.9,Ghatkopar,Virar,10-03-2022,22:20:00,22:35:00,Fog,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
hjje440881295,UPS,2.5,Malad,Khopoli,01-03-2022,18:50:00,19:05:00,Stormy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Books
zqcy759656108,Dehlivery,2.5,Ghatkopar,Vasai,05-04-2022,16:35:00,16:45:00,Sunny,Medium ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Kitchen
ucak745030472,UPS,4.9,Malad,Malad,18-03-2022,19:45:00,19:50:00,Fog,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
dxtj319166247,UPS,4.8,Malad,Thane,30-03-2022,15:15:00,15:20:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
kitt337907719,UPS,4.8,Malad,Thane,02-03-2022,22:50:00,23:05:00,Stormy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
dvkw198193286,UPS,5,Malad,Thane,08-03-2022,00:00:00,00:15:00,Windy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
xqkm789529983,Dehlivery,4.8,Ghatkopar,Vasai,06-03-2022,19:50:00,20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
uxnt196160734,FedEx,4.1,Bhandup,Palghar,14-02-2022,21:15:00,21:30:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
hgqd672005050,UPS,4.9,Malad,Malad,04-04-2022,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
nrgt655064427,India Post,2.5,Bhandup,Kandivali,09-03-2022,09:15:00,09:20:00,Windy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Toys
pign307670486,FedEx,4.6,Bhandup,Vashi,13-03-2022,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
cmiy697846170,DHL,4.8,Ghatkopar,Virar,06-03-2022,21:40:00,21:45:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Sports
svlw573443641,UPS,1.6,Malad,Khopoli,27-03-2022,19:40:00,19:50:00,Stormy,Jam ,scooter ,Metropolitian,5,0,Failed,2,0,Failed,Failed,7,8,SLA Breached,Toys
wkyn138619655,India Post,3,Bhandup,Borivali,05-03-2022,20:45:00,20:55:00,Sandstorms,Jam ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Books
pdpv628261886,UPS,4.6,Malad,Malad,25-03-2022,23:35:00,23:50:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
ebtw655648192,Dehlivery,3,Malad,Andheri,10-03-2022,21:40:00,21:45:00,Windy,Jam ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Sports
hqju352058882,FedEx,4.6,Bhandup,Palghar,25-03-2022,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
rvxp980815851,DHL,4.6,Ghatkopar,Meera Road,13-03-2022,20:45:00,21:00:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
wzmv373637225,Dehlivery,4.6,Ghatkopar,Vasai,03-04-2022,16:10:00,16:15:00,Cloudy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
eamn881338159,India Post,5,Bhandup,Kandivali,13-03-2022,08:20:00,08:30:00,Cloudy,Low ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
huhy242117286,Dehlivery,2.5,Malad,Andheri,01-03-2022,23:00:00,23:05:00,Stormy,Low ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Skincare
gwnt537190370,FedEx,4.8,Bhandup,Palghar,17-03-2022,11:20:00,11:30:00,Cloudy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Cosmetics
spqt033970808,UPS,3,Malad,Worli,30-03-2022,12:20:00,12:30:00,Cloudy,High ,motorcycle ,Urban,2,2,Delivered,1,1,Delivered,1,2,2,On Time,Grocery
qsyq438659561,UPS,5,Malad,Thane,01-04-2022,13:15:00,13:25:00,Windy,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
bxmp908266441,India Post,4.8,Bhandup,Bandra,21-03-2022,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
qkwq310213954,FedEx,4.8,Bhandup,Vashi,03-04-2022,23:35:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
xpdx531588871,UPS,4.9,Malad,Malad,08-03-2022,22:00:00,22:10:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
oolu940481971,Dehlivery,4.8,Malad,Andheri,16-02-2022,23:50:00,00:00:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
drgh498946193,UPS,5,Malad,Worli,26-03-2022,23:35:00,23:50:00,Sunny,Low ,motorcycle ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Shoes
mtcr221173183,DHL,4.8,Ghatkopar,Virar,28-03-2022,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
ncnc584203263,UPS,4.1,Malad,Malad,19-03-2022,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
aeuz262262868,Dehlivery,4.6,Ghatkopar,Vasai,12-03-2022,19:40:00,19:55:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
ewye976989972,UPS,5,Malad,Khopoli,23-03-2022,17:10:00,17:15:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
kqub936334770,Dehlivery,3,Ghatkopar,Vasai,01-03-2022,10:00:00,10:05:00,Stormy,Low ,scooter ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Home
cynm740325829,India Post,4.9,Bhandup,Borivali,26-03-2022,09:35:00,09:45:00,Sunny,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Toys
izkt125502221,Dehlivery,4.9,Ghatkopar,Andheri,13-03-2022,17:50:00,18:05:00,Fog,Medium ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
yalk869869009,FedEx,4.1,Bhandup,Palghar,03-04-2022,00:00:00,00:05:00,Windy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
ijbv680529287,India Post,4.1,Bhandup,Borivali,27-03-2022,19:20:00,19:30:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Pet Supplies
fryg770479707,UPS,5,Malad,Khopoli,15-02-2022,22:20:00,22:35:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
uwok406160969,Dehlivery,4.6,Ghatkopar,Vasai,14-03-2022,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Electronics
eeaa240160362,FedEx,4.9,Bhandup,Vashi,19-03-2022,17:25:00,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
dwgu964602157,Dehlivery,3,Ghatkopar,Vasai,05-03-2022,23:15:00,23:20:00,Stormy,Low ,motorcycle ,Metropolitian,5,2,Delivered,2,1,Delivered,1,5,2,Early,Shoes
plst305855182,DHL,4.6,Ghatkopar,Meera Road,10-03-2022,19:30:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
zrpq813560282,Dehlivery,4.8,Ghatkopar,Andheri,27-03-2022,20:20:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
fitr462640911,FedEx,4.6,Bhandup,Vashi,02-03-2022,20:40:00,20:50:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Kitchen
free869467861,Dehlivery,4.9,Ghatkopar,Andheri,03-04-2022,21:40:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
uvvq389339705,FedEx,2.5,Bhandup,Vashi,06-03-2022,20:40:00,20:50:00,Stormy,Jam ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Snacks
ntvz882330474,DHL,4.6,Ghatkopar,Meera Road,29-03-2022,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
rwmk327867739,FedEx,4.9,Bhandup,Vikhroli,01-04-2022,15:50:00,15:55:00,Stormy,Medium ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
nbtb320230472,UPS,2.5,Malad,Thane,06-04-2022,22:25:00,22:30:00,Cloudy,Low ,motorcycle ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Home
jmiq794769698,DHL,5,Ghatkopar,Virar,20-03-2022,17:55:00,18:05:00,Windy,Medium ,van,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
ohze761414069,DHL,4.8,Ghatkopar,Virar,09-03-2022,09:45:00,09:55:00,Fog,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Outdoors
ayaz132478544,UPS,4.9,Malad,Ulhasnagar,26-03-2022,10:00:00,10:10:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Apparel
osdy640862265,UPS,4.6,Malad,Worli,17-03-2022,21:20:00,21:30:00,Fog,Jam ,scooter ,Urban,2,1,Delivered,1,1,Delivered,1,2,1,Early,Books
uvyy370020833,UPS,4.6,Malad,Malad,12-02-2022,22:55:00,23:05:00,Sandstorms,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Home
uukj703038347,UPS,4.8,Malad,Khopoli,05-04-2022,13:00:00,13:10:00,Sandstorms,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Clothing
joho495798943,DHL,5,Ghatkopar,Virar,07-03-2022,11:55:00,12:05:00,Sandstorms,High ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Skincare
viin268221671,Dehlivery,4.9,Ghatkopar,Vasai,05-04-2022,23:35:00,23:45:00,Windy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Snacks
tqld761290890,India Post,4.8,Bhandup,Kandivali,09-03-2022,17:15:00,17:30:00,Stormy,Medium ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
zowb416004967,UPS,4.1,Malad,Khopoli,12-03-2022,23:30:00,23:40:00,Cloudy,Low ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Books
hxsv146301375,UPS,4.9,Malad,Khopoli,03-03-2022,11:10:00,11:15:00,Windy,High ,motorcycle ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
vcrk401368337,DHL,5,Ghatkopar,Virar,27-03-2022,00:00:00,00:15:00,Stormy,Low ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Grocery
mhkw290830083,India Post,2.5,Bhandup,Kandivali,11-03-2022,14:00:00,14:15:00,Windy,High ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Cosmetics
kfcu924212731,DHL,5,Ghatkopar,Meera Road,18-02-2022,20:55:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Jewelry
rxjl381247495,UPS,2.5,Malad,Malad,17-03-2022,18:25:00,18:30:00,Windy,Medium ,scooter ,Metropolitian,5,0,Failed,2,2,Delivered,2,7,7,On Time,Grocery
tuta922105802,DHL,4.6,Ghatkopar,Vasai,28-03-2022,19:40:00,19:55:00,Sunny,Jam ,scooter ,Metropolitian,5,1,Delivered,2,1,Delivered,1,5,1,Early,Shoes
